BATSMEN,,R,B,M,4s,6s,SR
Mark Taylor,c BC Strang b PA Strang,34,50,72,5,0,68.00
Mark Waugh,not out,76,109,129,10,0,69.72
Ricky Ponting,c & b PA Strang,33,51,47,4,0,64.71
Steve Waugh,not out,5,7,8,1,0,71.43
