BATSMEN,,R,B,M,4s,6s,SR
Kris Srikkanth,c Dyer b McDermott,26,37,41,3,0,70.27
Sunil Gavaskar,b O'Donnell,61,72,99,7,0,84.72
Navjot Sidhu,c Moody b McDermott,51,70,88,2,0,72.86
Dilip Vengsarkar,c O'Donnell b Reid,63,60,84,3,2,105.00
Kapil Dev,c Dyer b McDermott,3,5,9,0,0,60.00
Mohammad Azharuddin,not out,54,45,-,5,1,120.00
Ravi Shastri,c & b Waugh,8,7,10,1,0,114.29
Kiran More,not out,5,4,-,0,0,125.00
