BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Daryl Tuffey,10,1,41,1,4.10,44,6,0,4,1
Shane Bond,8,2,23,2,2.88,40,3,0,2,1
Jacob Oram,5,0,20,0,4.00,17,2,0,0,0
Daniel Vettori,5,0,18,0,3.60,17,1,0,0,0
Craig McMillan,2,1,4,0,2.00,8,0,0,0,0
Scott Styris,6.4,0,29,0,4.35,27,3,0,1,0
Chris Harris,4,1,15,0,3.75,18,3,0,0,0
