BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Heath Streak,7,2,23,0,3.29,-,-,-,4,0
Charlie Lock,8,2,19,1,2.38,-,-,-,0,0
Guy Whittall,5,0,21,0,4.20,-,-,-,3,1
Stephen Peall,10,1,23,1,2.30,-,-,-,1,0
Bryan Strang,10,0,24,2,2.40,-,-,-,0,0
Paul Strang,9.4,1,21,5,2.17,-,-,-,0,0
