BATSMEN,,R,B,M,4s,6s,SR
Hashim Amla,c Thomas b Roach,14,15,14,2,0,93.33
Graeme Smith,b Pollard,45,78,116,2,0,57.69
Jacques Kallis,c Sammy b Benn,4,7,5,0,0,57.14
AB de Villiers,not out,107,105,149,8,2,101.90
Jean-Paul Duminy,not out,42,53,54,1,0,79.25
