BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Henry Osinde,9.5,0,53,1,5.39,37,9,0,2,0
Harvir Baidwan,10,1,41,1,4.10,36,5,0,0,0
Balaji Rao,7,0,46,0,6.57,20,2,3,0,0
Rizwan Cheema,3,0,23,0,7.67,7,4,0,0,0
John Davison,4,0,29,1,7.25,8,1,2,0,0
Hiral Patel,1,0,19,0,19.00,1,3,1,0,0
