BATSMEN,,R,B,M,4s,6s,SR
Glenn Turner,not out,83,143,-,4,0,58.04
John Wright,c Tennekoon b GRA de Silva,34,69,-,6,0,49.28
Geoff Howarth,not out,63,75,-,8,1,84.00
