BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Zaheer Khan,10,1,53,0,5.30,32,3,1,2,0
Javagal Srinath,10,0,43,2,4.30,36,4,0,1,0
Ashish Nehra,10,2,30,0,3.00,40,2,0,1,0
Harbhajan Singh,10,0,41,2,4.10,34,4,0,0,0
Dinesh Mongia,8,0,37,1,4.63,22,1,1,0,0
Yuvraj Singh,2,0,9,0,4.50,7,1,0,0,0
