BATSMEN,,R,B,M,4s,6s,SR
Sachin Tendulkar,b Nash,16,22,26,2,0,72.73
Sourav Ganguly,b Allott,29,62,109,0,0,46.77
Rahul Dravid,c Fleming b Cairns,29,35,45,5,0,82.86
Ajay Jadeja,c Parore b Cairns,76,103,134,6,2,73.79
Mohammad Azharuddin,c Parore b Larsen,30,43,67,2,0,69.77
Robin Singh,run out (Fleming/Cairns),27,29,33,1,1,93.10
Javagal Srinath,not out,6,7,10,0,0,85.71
Nayan Mongia,not out,3,6,6,0,0,50.00
