BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Iain Wardlaw,9.5,0,57,3,5.80,38,10,0,1,0
Rob Taylor,4,0,27,0,6.75,11,4,0,2,0
Josh Davey,7,0,40,3,5.71,25,6,0,2,0
Majid Haq,4,0,21,1,5.25,12,3,0,0,0
