BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Suji,6,0,18,0,3.00,26,2,0,0,1
Aasif Karim,7,0,43,0,6.14,21,1,3,1,0
Joseph Angara,8,1,34,1,4.25,34,6,0,0,0
Thomas Odoyo,9,3,18,1,2.00,43,2,0,0,0
Mohammad Sheikh,4,0,21,0,5.25,17,3,1,0,0
Maurice Odumbe,7,1,15,1,2.14,29,0,0,0,0
