BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,8,1,22,0,2.75,35,2,0,1,1
Jacques Kallis,8,0,37,0,4.63,29,5,0,1,0
Allan Donald,8,1,42,2,5.25,32,6,0,3,1
Steve Elworthy,10,2,20,2,2.00,47,0,0,1,0
Lance Klusener,8.3,3,21,5,2.47,36,1,0,0,0
Hansie Cronje,2,0,5,1,2.50,11,1,0,1,0
