BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,7,1,20,1,2.86,32,3,0,0,0
Brett Lee,8,0,35,3,4.38,33,2,1,2,2
Andy Bichel,10,4,18,0,1.80,46,1,0,0,0
Brad Hogg,10,1,30,2,3.00,44,4,0,0,0
Ian Harvey,2.1,0,11,0,5.08,8,0,1,0,0
Darren Lehmann,1,0,4,0,4.00,2,0,0,0,0
