BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,7.5,0,23,3,2.94,35,0,0,6,0
Shoaib Akhtar,6,2,11,3,1.83,30,0,0,2,1
Azhar Mahmood,7,2,21,0,3.00,37,2,0,3,0
Abdul Razzaq,10,0,38,3,3.80,34,2,0,1,5
Saqlain Mushtaq,6,0,46,1,7.67,20,3,2,2,0
Shahid Afridi,2,0,16,0,8.00,7,0,1,0,2
