BATSMEN,,R,B,M,4s,6s,SR
Neil Johnson,c Modi b Odoyo,59,70,91,7,2,84.29
Grant Flower,c Shah b Karim,20,33,61,1,0,60.61
Paul Strang,c AO Suji b Odoyo,29,21,18,3,2,138.10
Murray Goodwin,c Karim b Odumbe,17,22,32,2,0,77.27
Andy Flower,c Tikolo b Odumbe,34,46,76,3,0,73.91
Alistair Campbell,not out,33,50,60,5,0,66.00
Guy Whittall,not out,11,11,7,1,1,100.00
