BATSMEN,,R,B,M,4s,6s,SR
Adam Gilchrist,c Silva b Fernando,149,104,129,13,8,143.27
Matthew Hayden,c Jayawardene b Malinga,38,55,100,3,1,69.09
Ricky Ponting,run out (Jayawardene),37,42,53,1,1,88.10
Andrew Symonds,not out,23,21,39,2,0,109.52
Shane Watson,b Malinga,3,3,3,0,0,100.00
Michael Clarke,not out,8,6,10,1,0,133.33
