BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Heath Streak,7,0,34,0,4.86,-,-,-,5,1
Charlie Lock,6,0,23,0,3.83,-,-,-,4,0
Eddo Brandes,7,0,42,0,6.00,-,-,-,1,0
Guy Whittall,2,0,8,0,4.00,-,-,-,0,0
Paul Strang,7.3,1,40,4,5.33,-,-,-,0,0
