BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Curtly Ambrose,10,2,28,3,2.80,-,-,-,4,0
Courtney Walsh,10,3,27,1,2.70,-,-,-,0,0
Ottis Gibson,9,1,27,1,3.00,-,-,-,0,0
Ian Bishop,10,3,18,0,1.80,-,-,-,0,1
Roger Harper,10,1,30,1,3.00,-,-,-,0,0
Keith Arthurton,1,0,11,0,11.00,-,-,-,0,0
