BATSMEN,,R,B,M,4s,6s,SR
Nasir Jamshed,c Khurram Khan b Guruge,4,12,15,0,0,33.33
Ahmed Shehzad,run out (Shaiman Anwar/Patil),93,105,148,8,1,88.57
Haris Sohail,c Shaiman Anwar b Mohammad Naveed,70,83,124,5,1,84.34
Sohaib Maqsood,c Rohan Mustafa b Guruge,45,31,48,4,2,145.16
Misbah-ul-Haq,c Rohan Mustafa b Guruge,65,49,68,4,2,132.65
Umar Akmal,c Amjad Ali b Guruge,19,13,27,1,1,146.15
Shahid Afridi,not out,21,7,8,1,2,300.00
Wahab Riaz,not out,6,1,6,0,1,600.00
