BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Khurram Chohan,10,0,44,2,4.40,33,4,0,1,1
Harvir Baidwan,9,0,47,2,5.22,26,4,0,0,0
Jimmy Hansra,4,0,41,0,10.25,4,7,0,0,0
Rizwan Cheema,9,0,51,1,5.67,20,4,0,0,0
Balaji Rao,10,0,57,4,5.70,27,5,0,0,0
John Davison,8,0,56,0,7.00,13,2,2,0,0
