BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tinashe Panyangara,9,0,66,0,7.33,29,8,2,5,0
Tendai Chatara,10,1,42,3,4.20,41,2,2,3,1
Solomon Mire,8,0,39,2,4.88,30,6,0,0,0
Tafadzwa Kamungozi,10,0,53,0,5.30,33,8,0,0,0
Elton Chigumbura,1,0,12,0,12.00,3,1,0,2,0
Sean Williams,8,0,43,2,5.38,19,3,0,1,0
Sikandar Raza,3,0,11,0,3.67,10,1,0,0,0
Hamilton Masakadza,1,0,9,0,9.00,1,1,0,0,0
