BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Johanne Samarasekera,3,0,17,1,5.67,-,-,-,6,2
Arshad Laeeq,4,0,24,0,6.00,-,-,-,3,2
Shaukat Dukanwala,3,1,14,0,4.67,-,-,-,0,0
Saleem Raza,3,0,17,0,5.67,-,-,-,0,0
Sultan Zarawani,3,0,23,0,7.67,-,-,-,3,0
Azhar Saeed,2,0,16,0,8.00,-,-,-,0,0
