BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,7,1,25,2,3.57,-,-,-,1,2
Waqar Younis,7,1,33,1,4.71,-,-,-,1,0
Aaqib Javed,6,0,18,2,3.00,-,-,-,2,0
Mushtaq Ahmed,7,0,16,3,2.29,-,-,-,1,0
Aamer Sohail,6,1,16,0,2.67,-,-,-,0,0
