BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,6,0,24,0,4.00,-,-,-,0,0
Manoj Prabhakar,7,0,23,1,3.29,-,-,-,0,0
Chetan Sharma,10,2,51,3,5.10,-,-,-,0,0
Mohammad Azharuddin,7,0,26,1,3.71,-,-,-,0,0
Maninder Singh,10,0,51,1,5.10,-,-,-,0,0
Ravi Shastri,10,1,32,1,3.20,-,-,-,0,0
