BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Danny Morrison,10,0,69,0,6.90,-,-,-,0,0
Ewen Chatfield,4.1,1,39,0,9.36,-,-,-,0,0
Martin Snedden,4,0,29,0,7.25,-,-,-,0,0
Willie Watson,10,0,50,1,5.00,-,-,-,0,0
Dipak Patel,4,0,36,0,9.00,-,-,-,0,0
