BATSMEN,,R,B,M,4s,6s,SR
Martin Guptill,b Mohammad Amir,5,4,5,1,0,125.00
Colin Munro,c Haris Sohail b Shaheen Shah Afridi,12,17,37,2,0,70.59
Kane Williamson,c Sarfaraz Ahmed b Shadab Khan,41,69,114,4,0,59.42
Ross Taylor,c Sarfaraz Ahmed b Shaheen Shah Afridi,3,8,14,0,0,37.50
Tom Latham,c Sarfaraz Ahmed b Shaheen Shah Afridi,1,14,18,0,0,7.14
James Neesham,not out,97,112,158,5,3,86.61
Colin de Grandhomme,run out (Mohammad Amir/Sarfaraz Ahmed),64,71,96,6,1,90.14
Mitchell Santner,not out,5,5,12,0,0,100.00
