BATSMEN,,R,B,M,4s,6s,SR
James Vince,c Mujeeb Ur Rahman b Dawlat Zadran,26,31,37,3,0,83.87
Jonny Bairstow,c & b Gulbadin Naib,90,99,115,8,3,90.91
Joe Root,c Rahmat Shah b Gulbadin Naib,88,82,155,5,1,107.32
Eoin Morgan,c Rahmat Shah b Gulbadin Naib,148,71,77,4,17,208.45
Jos Buttler,c Mohammad Nabi b Dawlat Zadran,2,2,8,0,0,100.00
Ben Stokes,b Dawlat Zadran,2,6,14,0,0,33.33
Moeen Ali,not out,31,9,15,1,4,344.44
Chris Woakes,not out,1,1,6,0,0,100.00
