BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Rodney Hogg,2,0,26,0,13.00,-,-,-,0,0
Alan Hurst,10,3,21,5,2.10,-,-,-,0,0
Geoff Dymock,8,2,17,1,2.13,-,-,-,0,0
Graeme Porter,6,2,13,2,2.17,-,-,-,0,0
Gary Cosier,7.2,2,17,2,2.32,-,-,-,0,0
