BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
John Valentine,3,0,28,1,9.33,-,-,-,0,0
Robert Callender,3,0,12,0,4.00,-,-,-,0,0
Cornelius Henry,10,0,27,2,2.70,-,-,-,0,0
John Vaughan,6,0,15,0,2.50,-,-,-,0,0
Jitendra Patel,4,0,20,0,5.00,-,-,-,0,0
