BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Corey Collymore,10,0,41,2,4.10,35,3,0,3,0
Daren Powell,10,0,78,0,7.80,27,6,4,1,0
Ian Bradshaw,10,0,73,0,7.30,22,4,3,2,0
Dwayne Bravo,7,0,69,1,9.86,15,7,3,0,0
Kieron Pollard,3,0,20,0,6.67,6,1,0,0,0
Chris Gayle,6,0,42,1,7.00,12,2,2,0,0
Ramnaresh Sarwan,4,0,30,0,7.50,8,1,2,0,0
