BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,8,0,33,2,4.13,26,3,0,0,0
Makhaya Ntini,10,1,57,1,5.70,30,6,1,0,0
Andre Nel,10,0,54,1,5.40,26,4,0,0,0
Andrew Hall,9,0,49,0,5.44,21,4,0,2,0
Jacques Kallis,8,0,36,2,4.50,21,2,0,0,0
Graeme Smith,5,0,56,2,11.20,8,3,4,1,0
