BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Richard Hadlee,10,2,20,2,2.00,-,-,-,0,0
Gary Troup,10,2,36,2,3.60,-,-,-,0,0
Lance Cairns,11.5,0,36,3,3.04,-,-,-,0,0
Brian McKechnie,12,1,24,3,2.00,-,-,-,0,0
Jeremy Coney,7,0,33,0,4.71,-,-,-,0,0
John Morrison,5,0,19,0,3.80,-,-,-,0,0
