BATSMEN,,R,B,M,4s,6s,SR
Sunil Gavaskar,not out,36,174,-,1,0,20.69
Eknath Solkar,c Lever b Arnold,8,34,-,0,0,23.53
Anshuman Gaekwad,c Knott b Lever,22,46,-,2,0,47.83
Gundappa Viswanath,c Fletcher b Old,37,59,-,5,0,62.71
Brijesh Patel,not out,16,57,-,0,0,28.07
