BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mitchell Starc,10,0,55,4,5.50,34,5,2,1,0
Pat Cummins,7.5,0,38,2,4.85,28,4,0,2,0
Jason Behrendorff,9,0,59,1,6.56,22,4,1,0,0
Kane Richardson,9,1,47,3,5.22,32,6,0,2,0
Glenn Maxwell,10,0,46,0,4.60,26,1,1,1,0
