BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mohammad Irfan,3,1,2,0,0.67,16,0,0,0,0
Sohail Khan,9,2,54,2,6.00,39,7,3,3,0
Rahat Ali,10,0,30,1,3.00,42,2,0,2,0
Wahab Riaz,10,1,54,2,5.40,34,3,1,2,0
Shahid Afridi,10,1,35,2,3.50,35,1,0,3,0
Sohaib Maqsood,5,0,16,1,3.20,21,0,1,1,0
Haris Sohail,3,0,18,0,6.00,9,3,0,0,0
