BATSMEN,,R,B,M,4s,6s,SR
Glenn Turner,not out,171,201,190,16,2,85.07
John Morrison,c & b Nana,14,37,44,0,0,37.84
Geoff Howarth,b Mehmood Quaraishy,20,40,45,2,0,50.00
John Parker,c Zulfiqar Ali b Sethi,66,68,74,7,0,97.06
Brian Hastings,c Sethi b Zulfiqar Ali,8,7,8,1,0,114.29
Ken Wadsworth,b Nagenda,10,7,7,0,1,142.86
Sir Richard Hadlee,not out,6,4,6,0,0,150.00
