BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,10,0,45,2,4.50,40,2,0,7,4
Shoaib Akhtar,10,0,55,3,5.50,34,5,0,1,2
Abdul Razzaq,8,0,28,2,3.50,31,3,0,1,0
Saqlain Mushtaq,8,0,36,0,4.50,27,3,0,1,0
Azhar Mahmood,9,0,32,0,3.56,38,4,0,3,0
Shahid Afridi,5,0,27,0,5.40,12,0,0,2,2
