BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,7,1,33,0,4.71,26,3,1,0,1
Pulasthi Gunaratne,6,0,26,0,4.33,24,4,0,0,0
Dilhara Fernando,1,0,14,0,14.00,1,2,0,0,1
Aravinda de Silva,8,0,36,2,4.50,24,2,1,1,0
Russel Arnold,4,0,16,0,4.00,10,0,0,1,0
Muttiah Muralitharan,9,0,51,1,5.67,28,2,1,1,0
Sanath Jayasuriya,10,0,49,2,4.90,29,3,0,3,0
