BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,10,1,32,0,3.20,40,2,0,3,0
Brett Lee,8,3,14,3,1.75,41,2,0,0,1
Andy Bichel,9,1,42,2,4.67,36,5,1,2,0
Brad Hogg,10,1,31,1,3.10,36,2,0,0,0
Ian Harvey,7,0,23,0,3.29,24,1,0,1,0
Darren Lehmann,6,0,22,2,3.67,18,1,0,0,0
