BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Pramodya Wickramasinghe,5,0,24,0,4.80,-,-,-,2,0
Chaminda Vaas,6,1,23,1,3.83,-,-,-,0,0
Muttiah Muralitharan,7.1,0,29,1,4.05,-,-,-,1,0
Kumar Dharmasena,7,0,24,1,3.43,-,-,-,0,0
Sanath Jayasuriya,7,1,12,3,1.71,-,-,-,1,0
Aravinda de Silva,2,0,3,1,1.50,-,-,-,1,0
