BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Javagal Srinath,7,1,34,3,4.86,-,-,-,0,0
Anil Kumble,10,0,51,1,5.10,-,-,-,1,0
Venkatesh Prasad,8,0,50,1,6.25,-,-,-,2,2
Aashish Kapoor,10,0,40,0,4.00,-,-,-,0,0
Ajay Jadeja,5,0,31,0,6.20,-,-,-,0,0
Sachin Tendulkar,10,1,34,2,3.40,-,-,-,1,0
