BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,10,0,51,1,5.10,28,4,1,1,0
Damien Fleming,8.4,1,40,1,4.62,33,5,0,3,0
Paul Reiffel,8,0,28,1,3.50,32,3,0,0,0
Shane Warne,10,4,29,4,2.90,42,1,1,1,0
Mark Waugh,8,0,37,0,4.63,29,2,1,0,0
Tom Moody,5,0,27,0,5.40,10,2,0,0,0
