BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Jerome Taylor,8.4,0,36,3,4.15,33,2,1,2,0
Jason Holder,10,1,27,4,2.70,45,2,0,4,0
Kemar Roach,8,0,54,0,6.75,28,9,0,2,0
Andre Russell,8,3,20,2,2.50,38,1,1,2,0
Marlon Samuels,10,4,25,1,2.50,50,4,0,0,0
Daren Sammy,1,0,4,0,4.00,3,0,0,0,0
Dwayne Smith,2,0,5,0,2.50,7,0,0,0,0
