BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Nasir Aziz,6,0,47,0,7.83,17,5,2,0,0
Mohammad Naveed,6,0,34,0,5.67,23,4,0,1,0
Manjula Guruge,7.3,1,40,2,5.33,27,4,1,0,0
Mohammad Tauqir,3,0,22,0,7.33,10,3,1,0,0
Amjad Javed,8,0,29,2,3.63,30,2,0,2,0
