BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,10,2,44,2,4.40,-,-,-,0,0
Manoj Prabhakar,7,2,12,0,1.71,-,-,-,0,0
Chetan Sharma,10,0,41,2,4.10,-,-,-,0,0
Maninder Singh,10,1,32,1,3.20,-,-,-,0,0
Ravi Shastri,10,0,35,1,3.50,-,-,-,0,0
Mohammad Azharuddin,3,0,14,0,4.67,-,-,-,0,0
