BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Eddo Brandes,6,0,28,0,4.67,-,-,-,0,0
Malcolm Jarvis,8,1,21,1,2.63,-,-,-,0,0
Ali Shah,8,0,40,0,5.00,-,-,-,0,0
John Traicos,10,0,39,0,3.90,-,-,-,0,0
Peter Rawson,8,0,46,2,5.75,-,-,-,0,0
Iain Butchart,2,0,14,0,7.00,-,-,-,0,0
