BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,11,1,35,3,3.18,-,-,-,0,0
Balwinder Sandhu,8,1,36,0,4.50,-,-,-,0,0
Roger Binny,12,1,43,2,3.58,-,-,-,0,0
Madan Lal,5,0,15,0,3.00,-,-,-,0,0
Kirti Azad,12,1,28,1,2.33,-,-,-,0,0
Mohinder Amarnath,12,1,27,2,2.25,-,-,-,0,0
