BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bob Willis,10.4,2,42,1,3.94,-,-,-,0,0
Graham Dilley,11,0,43,0,3.91,-,-,-,0,0
Paul Allott,10,3,40,1,4.00,-,-,-,0,0
Sir Ian Botham,11,4,40,1,3.64,-,-,-,0,0
Vic Marks,12,1,38,0,3.17,-,-,-,0,0
