BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Curtly Ambrose,10,1,34,2,3.40,-,-,-,0,3
Malcolm Marshall,10,1,26,2,2.60,-,-,-,0,0
Carl Hooper,10,0,45,1,4.50,-,-,-,2,0
Anderson Cummins,10,0,40,2,4.00,-,-,-,0,4
Winston Benjamin,10,0,47,1,4.70,-,-,-,1,0
