BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,10,3,22,4,2.20,48,2,0,1,0
Pulasthi Gunaratne,6,1,41,0,6.83,20,6,0,4,0
Aravinda de Silva,10,0,48,1,4.80,31,3,1,0,0
Dilhara Fernando,6,0,33,1,5.50,22,4,0,3,2
Muttiah Muralitharan,10,1,26,1,2.60,45,2,0,2,1
Sanath Jayasuriya,8,0,46,1,5.75,20,2,1,1,0
