BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,6,0,43,1,7.17,21,4,0,3,2
Tillakaratne Dilshan,2,0,10,0,5.00,5,0,0,0,0
Nuwan Kulasekara,1,0,13,0,13.00,2,3,0,0,0
Tharindu Kaushal,6,0,25,0,4.17,22,1,0,0,0
Dushmantha Chameera,2,0,29,0,14.50,3,3,0,4,1
Thisara Perera,1,0,10,0,10.00,3,2,0,1,0
