BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Damien Fleming,10,3,37,2,3.70,45,3,1,4,1
Paul Reiffel,10,1,49,1,4.90,42,7,0,4,1
Glenn McGrath,10,1,54,1,5.40,39,3,3,4,1
Shane Warne,10,0,50,1,5.00,28,1,1,1,0
Steve Waugh,6,0,37,0,6.17,10,2,0,1,0
Damien Martyn,2,0,25,0,12.50,4,3,1,0,1
Darren Lehmann,2,0,17,0,8.50,4,3,0,0,0
