BATSMEN,,R,B,M,4s,6s,SR
Martin Guptill,c Najibullah Zadran b Aftab Alam,0,1,3,0,0,0.00
Colin Munro,c Hamid Hassan b Aftab Alam,22,24,38,4,0,91.67
Kane Williamson,not out,79,99,136,9,0,79.80
Ross Taylor,b Aftab Alam,48,52,74,6,1,92.31
Tom Latham,not out,13,18,27,1,0,72.22
