BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Dave Langford-Smith,10,1,31,1,3.10,46,2,0,5,1
Boyd Rankin,9,1,32,3,3.56,45,3,0,13,1
Andre Botha,8,4,5,2,0.63,44,0,0,0,0
Trent Johnston,7,1,20,1,2.86,33,2,0,4,1
Kevin O'Brien,6,0,29,1,4.83,25,5,0,1,0
Kyle McCallan,5.4,1,12,2,2.12,27,1,0,0,0
