BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Umar Gul,9,0,24,0,2.67,40,2,0,3,0
Mohammad Sami,10,0,29,3,2.90,44,2,0,3,0
Iftikhar Anjum,10,0,29,2,2.90,45,3,0,3,0
Azhar Mahmood,7.4,1,25,0,3.26,32,1,1,2,0
Mohammad Hafeez,4,0,15,1,3.75,17,2,0,0,0
Shoaib Malik,1,0,9,1,9.00,4,0,1,0,1
