BATSMEN,,R,B,M,4s,6s,SR
William Porterfield,c Mohammad Rafique b Mashrafe Mortaza,85,136,175,3,0,62.50
Jeremy Bray,run out (Shakib Al Hasan/Mushfiqur Rahim),31,70,111,1,0,44.29
Eoin Morgan,run out (Mushfiqur Rahim/Shahadat Hossain),5,9,7,1,0,55.56
Niall O'Brien,c Tamim Iqbal b Shakib Al Hasan,10,14,21,0,0,71.43
Kevin O'Brien,run out (sub [Farhad Reza]/Mushfiqur Rahim),48,44,58,2,2,109.09
Trent Johnston,c Shahriar Nafees b Mashrafe Mortaza,30,23,38,2,1,130.43
Andrew White,run out (sub [Farhad Reza]/Mushfiqur Rahim),4,4,6,0,0,100.00
Dave Langford-Smith,not out,6,4,7,1,0,150.00
Andre Botha,not out,1,1,2,0,0,100.00
