BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,6,2,15,2,2.50,31,1,0,1,2
Makhaya Ntini,7,1,14,1,2.00,33,0,0,1,0
Jacques Kallis,3,0,23,0,7.67,10,4,0,0,0
Charl Langeveldt,5,0,24,0,4.80,19,2,0,0,1
Nicky Boje,9,1,44,1,4.89,32,3,2,0,0
Lance Klusener,8,2,16,4,2.00,39,0,0,1,1
