BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,4,0,8,2,2.00,20,0,0,2,1
Syed Rasel,5,0,14,1,2.80,23,1,0,1,1
Abdur Razzak,4,0,20,3,5.00,16,2,1,1,0
Mohammad Rafique,4,0,18,1,4.50,11,1,0,0,0
Shakib Al Hasan,3,0,12,2,4.00,8,0,0,0,0
Aftab Ahmed,1,0,17,0,17.00,1,2,1,0,0
