BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kevin Hurdle,4,0,25,0,6.25,16,0,1,7,3
Saleem Mukuddem,5,1,19,3,3.80,20,1,0,4,0
Janeiro Tucker,3,0,14,0,4.67,9,1,0,0,0
Dwayne Leverock,3.3,0,19,0,5.43,10,2,0,0,0
Delyone Borden,2,0,15,0,7.50,3,1,0,2,0
