BATSMEN,,R,B,M,4s,6s,SR
Kepler Wessels,b Omarshah,70,137,148,6,0,51.09
Andrew Hudson,b Jarvis,13,22,26,1,0,59.09
Peter Kirsten,not out,62,103,138,3,0,60.19
Adrian Kuiper,c Burmester b Brandes,7,9,9,0,0,77.78
Jonty Rhodes,not out,3,3,6,0,0,100.00
