BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Billy Stelling,8,3,12,3,1.50,43,1,0,1,2
Darron Reekers,6,0,23,1,3.83,26,3,0,2,0
Tim de Leede,4,0,24,1,6.00,16,3,1,2,0
Mark Jonkman,5,1,22,2,4.40,22,4,0,1,0
Mohammad Kashif,7,2,29,2,4.14,33,5,1,0,0
Ryan ten Doeschate,3,0,17,0,5.67,11,2,0,2,0
Daan van Bunge,1.1,0,4,1,3.43,3,0,0,0,0
