BATSMEN,,R,B,M,4s,6s,SR
Nolan Clarke,lbw b Cork,0,8,9,0,0,0.00
Peter Cantrell,lbw b DeFreitas,28,44,50,4,0,63.64
Tim de Leede,lbw b DeFreitas,41,42,69,7,0,97.62
Steven Lubbers,c Russell b DeFreitas,9,8,17,1,0,112.50
Klaas-Jan van Noortwijk,c Gough b Martin,64,82,99,3,2,78.05
Bas Zuiderent,c Thorpe b Martin,54,93,99,2,0,58.06
Roland Lefebvre,not out,11,14,24,0,0,78.57
Marcel Schewe,not out,11,12,14,1,0,91.67
