BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Paul Hoffmann,3,0,21,0,7.00,12,5,0,0,0
John Blain,4,0,32,0,8.00,9,5,0,0,0
Dewald Nel,3,0,24,0,8.00,7,4,0,0,0
Dougie Brown,2,0,20,0,10.00,5,4,0,0,0
Majid Haq,6,0,43,2,7.17,12,4,1,0,0
Glenn Rogers,5.2,0,47,1,8.81,14,4,3,1,0
