BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Tim Southee,10,0,63,3,6.30,35,5,2,5,0
Jacob Oram,10,1,57,1,5.70,35,7,1,1,1
Hamish Bennett,4.1,0,16,0,3.84,18,2,0,1,1
Jesse Ryder,3.5,0,18,0,4.70,14,2,0,1,1
James Franklin,3,0,11,0,3.67,10,1,0,0,0
Scott Styris,8,0,44,1,5.50,16,2,1,0,0
Nathan McCullum,10,0,48,2,4.80,25,3,0,0,0
Kane Williamson,1,0,4,0,4.00,2,0,0,0,0
